c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.7742	1.0000
0.90	38.9932	1.0000
0.85	60.9007	1.0000
0.80	84.8079	1.0000
0.75	111.1176	1.0000
0.70	140.3607	1.0000
0.65	173.2433	1.0000
0.60	210.6924	1.0000
0.55	253.8405	1.0000
0.50	303.7804	1.0000
0.45	360.9995	1.0000
0.40	425.0107	1.0000
0.35	494.7214	1.0000
0.30	568.9996	1.0000
0.25	646.9182	1.0000
0.20	727.7705	1.0000
0.15	811.0259	1.0000
0.10	896.2815	1.0000
0.05	983.2266	1.0000
0.00	1071.6175	1.0000
