c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7410	1.0000
0.90	361.6313	1.0000
0.85	566.3324	1.0000
0.80	791.3797	1.0000
0.75	1041.6695	1.0000
0.70	1324.3054	1.0000
0.65	1650.3458	1.0000
0.60	2038.9522	1.0000
0.55	2530.2364	1.0000
0.50	3247.5989	1.0000
0.45	4394.7190	1.0000
0.40	5769.5376	1.0000
0.35	7248.6193	1.0000
0.30	8791.7267	1.0000
0.25	10379.5784	1.0000
0.20	11973.9472	2.0000
0.15	13575.5541	3.0000
0.10	15152.5608	4.0000
0.05	16688.8635	5.0000
0.00	18161.3622	7.0000
