c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.3067	1.0000
0.90	40.1859	1.0000
0.85	62.9336	1.0000
0.80	87.9433	1.0000
0.75	115.7595	1.0000
0.70	147.1727	1.0000
0.65	183.4148	1.0000
0.60	226.6250	1.0000
0.55	281.3115	1.0000
0.50	362.3731	1.0000
0.45	499.0762	1.0000
0.40	662.8845	1.0000
0.35	838.8649	1.0000
0.30	1021.5581	2.0000
0.25	1205.1360	2.0000
0.20	1388.8103	3.0000
0.15	1569.0022	5.0000
0.10	1741.9719	7.0000
0.05	1903.5229	10.0000
0.00	2048.0339	14.0000
