c	F_rep (kT)
1.00	0.0000	20.0000
0.95	1.1680	20.0000
0.90	2.3374	20.0000
0.85	3.5083	20.0000
0.80	4.6806	20.0000
0.75	5.8543	20.0000
0.70	7.0294	20.0000
0.65	8.2060	20.0000
0.60	9.3840	20.0000
0.55	10.5635	20.0000
0.50	11.7444	20.0000
0.45	12.9268	20.0000
0.40	14.1106	20.0000
0.35	15.2959	20.0000
0.30	16.4827	20.0000
0.25	17.6709	20.0000
0.20	18.8607	20.0000
0.15	20.0518	20.0000
0.10	21.2445	20.0000
0.05	22.4387	20.0000
0.00	23.6343	20.0000
