c	F_rep (kT)
1.00	0.0000	2.0000
0.95	150.0568	2.0000
0.90	309.8958	2.0000
0.85	480.7615	2.0000
0.80	663.6078	3.0000
0.75	855.5006	3.0000
0.70	1062.9460	3.0000
0.65	1287.9593	3.0000
0.60	1532.6210	3.0000
0.55	1798.8560	3.0000
0.50	2088.1118	3.0000
0.45	2391.9085	4.0000
0.40	2717.7507	4.0000
0.35	3065.0684	4.0000
0.30	3422.1828	5.0000
0.25	3795.0164	5.0000
0.20	4174.3270	6.0000
0.15	4563.0239	7.0000
0.10	4950.9422	7.0000
0.05	5340.3260	8.0000
0.00	5727.7067	9.0000
