c	F_rep (kT)
1.00	0.0000	1.0000
0.95	17.7347	1.0000
0.90	36.6909	1.0000
0.85	57.0372	1.0000
0.80	78.9737	1.0000
0.75	102.7375	1.0000
0.70	128.6048	1.0000
0.65	156.8877	1.0000
0.60	187.9181	1.0000
0.55	222.0093	1.0000
0.50	259.3953	1.0000
0.45	299.1278	2.0000
0.40	342.0189	2.0000
0.35	387.9008	2.0000
0.30	436.4739	2.0000
0.25	487.4187	2.0000
0.20	540.4061	3.0000
0.15	593.7108	3.0000
0.10	648.5445	3.0000
0.05	704.7174	3.0000
0.00	760.6149	4.0000
