c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.3094	1.0000
0.90	40.1916	1.0000
0.85	62.9464	1.0000
0.80	87.9701	1.0000
0.75	115.8104	1.0000
0.70	147.2653	1.0000
0.65	183.5711	1.0000
0.60	226.9055	1.0000
0.55	281.9440	1.0000
0.50	366.2917	1.0000
0.45	523.5512	1.0000
0.40	710.1262	1.0000
0.35	908.4000	1.0000
0.30	1113.7039	1.0000
0.25	1323.8669	1.0000
0.20	1537.6449	1.0000
0.15	1754.2367	1.0000
0.10	1973.0805	1.0000
0.05	2193.7858	1.0000
0.00	2416.0645	1.0000
