c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.6187	1.0000
0.90	361.3590	1.0000
0.85	565.8688	1.0000
0.80	790.7036	1.0000
0.75	1040.6219	1.0000
0.70	1322.7753	1.0000
0.65	1647.9390	1.0000
0.60	2034.8508	1.0000
0.55	2521.4266	1.0000
0.50	3206.4190	1.0000
0.45	4212.9606	1.0000
0.40	5418.1308	1.0000
0.35	6722.8273	1.0000
0.30	8089.3675	1.0000
0.25	9498.8701	1.0000
0.20	10940.5342	1.0000
0.15	12407.2595	1.0000
0.10	13894.3069	1.0000
0.05	15398.1112	1.0000
0.00	16916.0648	1.0000
