c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7735	1.0000
0.90	361.7039	1.0000
0.85	566.4546	1.0000
0.80	791.5711	1.0000
0.75	1041.9580	1.0000
0.70	1324.7384	1.0000
0.65	1651.0199	1.0000
0.60	2040.1084	1.0000
0.55	2532.8195	1.0000
0.50	3266.2132	1.0000
0.45	4516.2547	1.0000
0.40	6012.7918	1.0000
0.35	7618.4657	1.0000
0.30	9291.9528	1.0000
0.25	10968.8269	2.0000
0.20	12653.5640	3.0000
0.15	14311.9083	4.0000
0.10	15908.2615	6.0000
0.05	17406.0232	9.0000
0.00	18756.7929	13.0000
