c	F_rep (kT)
1.00	0.0000	18.0000
0.95	9.1322	18.0000
0.90	18.3362	18.0000
0.85	27.2986	19.0000
0.80	35.8788	19.0000
0.75	44.5257	19.0000
0.70	53.2404	19.0000
0.65	62.0239	19.0000
0.60	70.8773	19.0000
0.55	79.8017	19.0000
0.50	88.7984	19.0000
0.45	97.8684	19.0000
0.40	107.0130	19.0000
0.35	116.2335	19.0000
0.30	125.5310	19.0000
0.25	134.4347	20.0000
0.20	143.0431	20.0000
0.15	151.7223	20.0000
0.10	160.4735	20.0000
0.05	169.2979	20.0000
0.00	178.1967	20.0000
