c	F_rep (kT)
1.00	0.0000	1.0000
0.95	10.3417	1.0000
0.90	20.9788	1.0000
0.85	31.9199	1.0000
0.80	43.1731	1.0000
0.75	54.7458	1.0000
0.70	66.6446	1.0000
0.65	78.8751	1.0000
0.60	91.4419	1.0000
0.55	104.3481	1.0000
0.50	117.5958	1.0000
0.45	131.1858	1.0000
0.40	145.1173	1.0000
0.35	159.3883	1.0000
0.30	173.9956	1.0000
0.25	188.9344	1.0000
0.20	204.1994	1.0000
0.15	219.7839	1.0000
0.10	235.6805	1.0000
0.05	251.8801	1.0000
0.00	268.3751	1.0000
