c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2919	1.0000
0.90	40.1529	1.0000
0.85	62.8771	1.0000
0.80	87.8558	1.0000
0.75	115.6288	1.0000
0.70	146.9782	1.0000
0.65	183.1162	1.0000
0.60	226.1278	1.0000
0.55	280.3029	1.0000
0.50	358.3670	1.0000
0.45	481.7559	1.0000
0.40	630.2074	1.0000
0.35	788.6448	2.0000
0.30	952.1458	2.0000
0.25	1116.4440	3.0000
0.20	1278.5730	5.0000
0.15	1435.8010	7.0000
0.10	1584.0179	9.0000
0.05	1719.4241	13.0000
0.00	1836.8871	17.0000
