c	F_rep (kT)
1.00	0.0000	6.0000
0.95	111.3513	6.0000
0.90	228.4525	6.0000
0.85	351.8391	6.0000
0.80	481.6176	7.0000
0.75	614.2430	7.0000
0.70	754.6721	7.0000
0.65	903.5685	7.0000
0.60	1056.8687	8.0000
0.55	1217.7735	8.0000
0.50	1386.2972	9.0000
0.45	1559.2814	9.0000
0.40	1739.2326	10.0000
0.35	1923.2784	10.0000
0.30	2110.2863	11.0000
0.25	2300.8869	12.0000
0.20	2492.9245	12.0000
0.15	2683.1226	13.0000
0.10	2872.2962	14.0000
0.05	3058.8837	15.0000
0.00	3241.4877	16.0000
