c	F_rep (kT)
1.00	0.0000	6.0000
0.95	12.8410	6.0000
0.90	26.0006	7.0000
0.85	39.8297	7.0000
0.80	54.5119	7.0000
0.75	70.0679	8.0000
0.70	86.0834	8.0000
0.65	103.2232	8.0000
0.60	121.1462	9.0000
0.55	140.0236	9.0000
0.50	159.6867	10.0000
0.45	180.3417	11.0000
0.40	201.4688	11.0000
0.35	223.1289	12.0000
0.30	245.1582	13.0000
0.25	267.3085	14.0000
0.20	289.3471	15.0000
0.15	311.0585	16.0000
0.10	332.2440	17.0000
0.05	352.5374	19.0000
0.00	371.7995	20.0000
