c	F_rep (kT)
1.00	0.0000	14.0000
0.95	4.2732	14.0000
0.90	8.6474	14.0000
0.85	13.1268	14.0000
0.80	17.7158	14.0000
0.75	22.1814	15.0000
0.70	26.7070	15.0000
0.65	31.3460	15.0000
0.60	36.1030	15.0000
0.55	40.6812	16.0000
0.50	45.3606	16.0000
0.45	50.1608	16.0000
0.40	54.9149	17.0000
0.35	59.6204	17.0000
0.30	64.4485	17.0000
0.25	69.2652	18.0000
0.20	73.9776	18.0000
0.15	78.8127	18.0000
0.10	83.5785	19.0000
0.05	88.2731	19.0000
0.00	93.0887	19.0000
