c	F_rep (kT)
1.00	0.0000	1.0000
0.95	160.5159	1.0000
0.90	332.2003	1.0000
0.85	516.6191	1.0000
0.80	715.6452	1.0000
0.75	931.5024	1.0000
0.70	1166.8040	1.0000
0.65	1424.5272	1.0000
0.60	1707.8604	1.0000
0.55	2019.8386	1.0000
0.50	2362.7334	1.0000
0.45	2737.4064	1.0000
0.40	3143.0113	1.0000
0.35	3577.2879	1.0000
0.30	4037.2105	1.0000
0.25	4519.5957	1.0000
0.20	5021.4700	1.0000
0.15	5532.3038	2.0000
0.10	6051.6867	2.0000
0.05	6583.5145	2.0000
0.00	7126.2612	2.0000
