c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.2049	1.0000
0.90	360.4199	1.0000
0.85	564.2612	1.0000
0.80	788.1683	1.0000
0.75	1036.8665	1.0000
0.70	1317.1301	1.0000
0.65	1639.2681	1.0000
0.60	2020.3652	1.0000
0.55	2492.0066	1.0000
0.50	3115.2652	1.0000
0.45	3941.8650	1.0000
0.40	4920.0152	1.0000
0.35	5988.9007	1.0000
0.30	7116.6585	1.0000
0.25	8286.2559	1.0000
0.20	9487.4167	1.0000
0.15	10713.3650	1.0000
0.10	11959.3896	1.0000
0.05	13222.0316	1.0000
0.00	14498.6971	1.0000
