c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2438	1.0000
0.90	40.0450	1.0000
0.85	62.6930	1.0000
0.80	87.5703	1.0000
0.75	115.2018	1.0000
0.70	146.3391	1.0000
0.65	182.1278	1.0000
0.60	224.4624	1.0000
0.55	276.8463	1.0000
0.50	346.0273	1.0000
0.45	437.7048	1.0000
0.40	546.1818	1.0000
0.35	664.7059	1.0000
0.30	789.7763	1.0000
0.25	919.4992	1.0000
0.20	1052.7299	1.0000
0.15	1188.7161	1.0000
0.10	1326.9320	1.0000
0.05	1466.9938	1.0000
0.00	1608.6127	1.0000
