c	F_rep (kT)
1.00	0.0000	1.0000
0.95	159.8388	1.0000
0.90	330.7133	1.0000
0.85	514.1534	1.0000
0.80	711.9778	1.0000
0.75	926.3400	1.0000
0.70	1159.7560	1.0000
0.65	1415.0737	1.0000
0.60	1695.3257	1.0000
0.55	2003.3798	1.0000
0.50	2341.3789	1.0000
0.45	2710.1459	1.0000
0.40	3101.2862	2.0000
0.35	3516.5536	2.0000
0.30	3956.2136	2.0000
0.25	4417.3401	2.0000
0.20	4897.1745	2.0000
0.15	5391.7481	3.0000
0.10	5888.0237	3.0000
0.05	6396.3635	3.0000
0.00	6914.4977	4.0000
