c	F_rep (kT)
1.00	0.0000	1.0000
0.95	92.9087	1.0000
0.90	188.4650	1.0000
0.85	286.7459	1.0000
0.80	387.8232	1.0000
0.75	491.7631	1.0000
0.70	598.6243	1.0000
0.65	708.4560	1.0000
0.60	821.2996	1.0000
0.55	937.1841	1.0000
0.50	1056.1271	1.0000
0.45	1178.1350	1.0000
0.40	1303.2020	1.0000
0.35	1431.3098	1.0000
0.30	1562.4292	1.0000
0.25	1696.5197	1.0000
0.20	1833.5320	1.0000
0.15	1973.4068	1.0000
0.10	2116.0786	1.0000
0.05	2261.4752	1.0000
0.00	2409.5195	1.0000
