c	F_rep (kT)
1.00	0.0000	4.0000
0.95	132.6186	5.0000
0.90	273.2943	5.0000
0.85	423.5412	5.0000
0.80	584.6885	5.0000
0.75	758.3297	5.0000
0.70	939.9180	6.0000
0.65	1137.0697	6.0000
0.60	1351.7828	7.0000
0.55	1578.5971	7.0000
0.50	1825.4903	8.0000
0.45	2086.3273	8.0000
0.40	2360.5409	9.0000
0.35	2645.5799	10.0000
0.30	2937.0282	11.0000
0.25	3230.8391	12.0000
0.20	3523.3947	13.0000
0.15	3807.4325	15.0000
0.10	4083.3847	16.0000
0.05	4344.9581	18.0000
0.00	4591.0007	20.0000
