c	F_rep (kT)
1.00	0.0000	10.0000
0.95	8.4766	10.0000
0.90	17.2993	10.0000
0.85	26.4906	11.0000
0.80	35.6229	11.0000
0.75	45.1571	11.0000
0.70	55.0801	12.0000
0.65	64.9693	12.0000
0.60	75.3194	12.0000
0.55	85.7642	13.0000
0.50	96.4986	13.0000
0.45	107.3575	14.0000
0.40	118.4568	14.0000
0.35	129.5362	15.0000
0.30	140.8734	16.0000
0.25	152.0538	16.0000
0.20	163.2623	17.0000
0.15	174.4847	18.0000
0.10	185.5025	18.0000
0.05	196.2502	19.0000
0.00	206.7880	20.0000
