c	F_rep (kT)
1.00	0.0000	5.0000
0.95	14.0086	5.0000
0.90	28.8500	5.0000
0.85	44.6215	5.0000
0.80	60.8817	6.0000
0.75	78.2275	6.0000
0.70	96.8315	6.0000
0.65	116.5972	7.0000
0.60	137.3468	7.0000
0.55	159.7459	7.0000
0.50	182.9945	8.0000
0.45	207.7945	9.0000
0.40	233.3968	9.0000
0.35	259.8663	10.0000
0.30	286.9855	11.0000
0.25	314.4132	12.0000
0.20	341.8413	13.0000
0.15	368.9942	14.0000
0.10	395.6268	15.0000
0.05	421.5212	16.0000
0.00	446.1696	18.0000
