c	F_rep (kT)
1.00	0.0000	2.0000
0.95	17.8165	2.0000
0.90	36.5568	3.0000
0.85	56.6544	3.0000
0.80	78.5111	3.0000
0.75	102.4686	3.0000
0.70	128.9774	3.0000
0.65	158.6442	3.0000
0.60	191.9964	4.0000
0.55	229.4545	4.0000
0.50	273.0456	4.0000
0.45	321.9718	5.0000
0.40	376.0288	6.0000
0.35	433.3551	7.0000
0.30	492.4219	8.0000
0.25	552.0489	9.0000
0.20	610.4415	11.0000
0.15	667.1077	13.0000
0.10	720.8054	15.0000
0.05	770.5968	17.0000
0.00	815.7477	19.0000
