c	F_rep (kT)
1.00	0.0000	7.0000
0.95	104.4135	7.0000
0.90	211.5085	8.0000
0.85	322.6282	8.0000
0.80	439.9428	8.0000
0.75	563.0256	9.0000
0.70	688.9580	9.0000
0.65	822.6724	9.0000
0.60	960.4352	10.0000
0.55	1104.7542	10.0000
0.50	1253.1734	11.0000
0.45	1408.2997	12.0000
0.40	1564.8804	12.0000
0.35	1725.4412	13.0000
0.30	1888.5168	14.0000
0.25	2052.4390	15.0000
0.20	2215.6347	16.0000
0.15	2376.6268	17.0000
0.10	2534.0343	18.0000
0.05	2686.5715	19.0000
0.00	2833.0441	20.0000
