c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.8302	1.0000
0.90	361.8349	1.0000
0.85	566.6843	1.0000
0.80	791.9715	1.0000
0.75	1042.5227	1.0000
0.70	1325.6222	1.0000
0.65	1652.3541	1.0000
0.60	2042.3614	1.0000
0.55	2537.7117	1.0000
0.50	3296.9001	1.0000
0.45	4712.5052	1.0000
0.40	6391.9690	1.0000
0.35	8176.7841	1.0000
0.30	10024.8155	1.0000
0.25	11916.5705	1.0000
0.20	13840.7910	1.0000
0.15	15790.3430	1.0000
0.10	17760.2854	1.0000
0.05	19747.0472	1.0000
0.00	21747.9687	1.0000
