c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.3142	1.0000
0.90	40.2031	1.0000
0.85	62.9633	1.0000
0.80	87.9897	1.0000
0.75	115.8284	1.0000
0.70	147.2752	1.0000
0.65	183.5723	1.0000
0.60	226.8904	1.0000
0.55	281.8765	1.0000
0.50	365.5379	1.0000
0.45	517.4825	1.0000
0.40	698.2422	1.0000
0.35	890.8000	1.0000
0.30	1090.4978	1.0000
0.25	1295.1561	1.0000
0.20	1503.5247	1.0000
0.15	1711.0591	2.0000
0.10	1917.2954	3.0000
0.05	2118.8724	4.0000
0.00	2312.2837	6.0000
