c	F_rep (kT)
1.00	0.0000	2.0000
0.95	164.4048	2.0000
0.90	341.5276	2.0000
0.85	533.5667	2.0000
0.80	743.3616	2.0000
0.75	974.6759	2.0000
0.70	1232.6544	2.0000
0.65	1524.5972	2.0000
0.60	1858.0475	3.0000
0.55	2243.7779	3.0000
0.50	2711.2606	3.0000
0.45	3267.5254	4.0000
0.40	3895.8663	5.0000
0.35	4565.3180	6.0000
0.30	5254.1168	7.0000
0.25	5947.2683	8.0000
0.20	6626.1307	10.0000
0.15	7278.9611	12.0000
0.10	7892.4524	14.0000
0.05	8454.4506	17.0000
0.00	8953.4061	20.0000
