c	F_rep (kT)
1.00	0.0000	19.0000
0.95	0.4401	19.0000
0.90	0.8817	19.0000
0.85	1.3251	19.0000
0.80	1.7701	19.0000
0.75	2.2168	19.0000
0.70	2.6651	19.0000
0.65	3.1152	19.0000
0.60	3.5670	19.0000
0.55	4.0205	19.0000
0.50	4.4757	19.0000
0.45	4.9183	20.0000
0.40	5.3358	20.0000
0.35	5.7548	20.0000
0.30	6.1754	20.0000
0.25	6.5976	20.0000
0.20	7.0214	20.0000
0.15	7.4468	20.0000
0.10	7.8738	20.0000
0.05	8.3025	20.0000
0.00	8.7327	20.0000
