c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.4539	1.0000
0.90	360.9866	1.0000
0.85	565.2267	1.0000
0.80	789.6635	1.0000
0.75	1039.1015	1.0000
0.70	1320.4688	1.0000
0.65	1644.4266	1.0000
0.60	2029.0174	1.0000
0.55	2509.6953	1.0000
0.50	3169.9287	1.0000
0.45	4102.4723	1.0000
0.40	5216.8195	1.0000
0.35	6429.7076	1.0000
0.30	7696.0955	2.0000
0.25	8980.1519	2.0000
0.20	10283.6342	3.0000
0.15	11581.7593	4.0000
0.10	12856.9558	5.0000
0.05	14094.9283	7.0000
0.00	15267.9435	9.0000
