c	F_rep (kT)
1.00	0.0000	1.0000
0.95	160.9186	1.0000
0.90	333.0874	1.0000
0.85	518.0978	1.0000
0.80	717.8554	1.0000
0.75	934.6272	1.0000
0.70	1171.1068	1.0000
0.65	1430.3543	1.0000
0.60	1715.6735	1.0000
0.55	2030.2259	1.0000
0.50	2376.3905	1.0000
0.45	2755.0633	1.0000
0.40	3165.3466	1.0000
0.35	3604.8694	1.0000
0.30	4070.4617	1.0000
0.25	4558.8263	1.0000
0.20	5066.8891	1.0000
0.15	5591.9679	1.0000
0.10	6131.7703	1.0000
0.05	6684.4145	1.0000
0.00	7248.3471	1.0000
