c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7746	1.0000
0.90	361.7425	1.0000
0.85	566.5014	1.0000
0.80	791.6330	1.0000
0.75	1042.0097	1.0000
0.70	1324.8261	1.0000
0.65	1651.1547	1.0000
0.60	2040.3183	1.0000
0.55	2533.1935	1.0000
0.50	3262.5052	1.0000
0.45	4466.3872	1.0000
0.40	5906.7454	1.0000
0.35	7450.7951	1.0000
0.30	9057.6892	1.0000
0.25	10708.1053	1.0000
0.20	12390.8945	1.0000
0.15	14098.9193	1.0000
0.10	15827.2872	1.0000
0.05	17572.4996	1.0000
0.00	19331.9390	1.0000
