c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.2034	1.0000
0.90	360.4245	1.0000
0.85	564.3014	1.0000
0.80	788.2012	1.0000
0.75	1036.8992	1.0000
0.70	1317.1456	1.0000
0.65	1639.2951	1.0000
0.60	2020.4025	1.0000
0.55	2492.0405	1.0000
0.50	3115.3213	1.0000
0.45	3941.9739	1.0000
0.40	4920.2320	1.0000
0.35	5989.1352	1.0000
0.30	7116.9296	1.0000
0.25	8286.5816	1.0000
0.20	9487.7934	1.0000
0.15	10713.7878	1.0000
0.10	11959.8369	1.0000
0.05	13222.5242	1.0000
0.00	14499.2705	1.0000
