c	F_rep (kT)
1.00	0.0000	9.0000
0.95	84.8243	9.0000
0.90	173.3910	9.0000
0.85	262.5176	10.0000
0.80	355.0749	10.0000
0.75	452.0824	10.0000
0.70	550.1175	11.0000
0.65	651.8535	11.0000
0.60	757.1181	12.0000
0.55	863.7948	12.0000
0.50	974.5019	13.0000
0.45	1086.1195	13.0000
0.40	1200.3345	14.0000
0.35	1316.6026	14.0000
0.30	1432.2027	15.0000
0.25	1549.1890	16.0000
0.20	1666.4897	17.0000
0.15	1781.7469	17.0000
0.10	1895.1032	18.0000
0.05	2006.3304	19.0000
0.00	2114.5363	20.0000
