c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7995	1.0000
0.90	361.6989	1.0000
0.85	566.4887	1.0000
0.80	791.6221	1.0000
0.75	1042.0366	1.0000
0.70	1324.8622	1.0000
0.65	1651.1953	1.0000
0.60	2040.3353	1.0000
0.55	2533.2191	1.0000
0.50	3262.5437	1.0000
0.45	4466.5161	1.0000
0.40	5906.9416	1.0000
0.35	7451.0588	1.0000
0.30	9058.0542	1.0000
0.25	10708.4797	1.0000
0.20	12391.2994	1.0000
0.15	14099.3604	1.0000
0.10	15827.8163	1.0000
0.05	17573.1434	1.0000
0.00	19332.6285	1.0000
