c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.5278	1.0000
0.90	38.4471	1.0000
0.85	59.9834	1.0000
0.80	83.4202	1.0000
0.75	109.1183	1.0000
0.70	137.3182	2.0000
0.65	168.2100	2.0000
0.60	203.0565	2.0000
0.55	242.6976	2.0000
0.50	287.9045	2.0000
0.45	339.0282	2.0000
0.40	395.7803	2.0000
0.35	455.7164	3.0000
0.30	519.5378	3.0000
0.25	585.8627	4.0000
0.20	653.5884	4.0000
0.15	722.1542	5.0000
0.10	791.1135	6.0000
0.05	859.6086	7.0000
0.00	926.9993	8.0000
