c	F_rep (kT)
1.00	0.0000	6.0000
0.95	119.4213	6.0000
0.90	245.8340	6.0000
0.85	380.0554	6.0000
0.80	520.9009	7.0000
0.75	667.9141	7.0000
0.70	825.4907	7.0000
0.65	992.4267	8.0000
0.60	1167.5782	8.0000
0.55	1354.8582	9.0000
0.50	1550.1468	9.0000
0.45	1755.0317	10.0000
0.40	1968.6342	11.0000
0.35	2188.1915	12.0000
0.30	2411.0281	12.0000
0.25	2634.6167	14.0000
0.20	2856.5794	15.0000
0.15	3074.7372	16.0000
0.10	3287.0973	17.0000
0.05	3491.8495	18.0000
0.00	3683.4720	20.0000
