c	F_rep (kT)
1.00	0.0000	1.0000
0.95	17.8798	1.0000
0.90	37.0097	1.0000
0.85	57.5667	1.0000
0.80	79.7627	1.0000
0.75	103.8504	1.0000
0.70	130.1275	1.0000
0.65	158.9352	1.0000
0.60	190.6400	1.0000
0.55	225.5935	1.0000
0.50	264.0612	1.0000
0.45	306.1422	1.0000
0.40	351.7373	1.0000
0.35	400.5785	1.0000
0.30	452.3175	1.0000
0.25	506.5866	1.0000
0.20	563.0447	1.0000
0.15	621.3936	1.0000
0.10	681.3767	1.0000
0.05	742.7907	1.0000
0.00	805.4597	1.0000
