c	F_rep (kT)
1.00	0.0000	1.0000
0.95	171.2555	1.0000
0.90	356.0739	1.0000
0.85	556.8811	1.0000
0.80	776.8436	1.0000
0.75	1020.2190	1.0000
0.70	1292.9322	1.0000
0.65	1603.6005	1.0000
0.60	1956.1735	2.0000
0.55	2378.1165	2.0000
0.50	2900.1315	2.0000
0.45	3543.3118	2.0000
0.40	4277.4634	3.0000
0.35	5074.2157	3.0000
0.30	5901.5982	4.0000
0.25	6746.2077	5.0000
0.20	7591.2681	6.0000
0.15	8417.3632	8.0000
0.10	9215.7788	10.0000
0.05	9969.4940	12.0000
0.00	10665.4031	15.0000
