c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2906	1.0000
0.90	40.1503	1.0000
0.85	62.8732	1.0000
0.80	87.8503	1.0000
0.75	115.6207	1.0000
0.70	146.9651	1.0000
0.65	183.0923	1.0000
0.60	226.0763	1.0000
0.55	280.1207	1.0000
0.50	356.1403	1.0000
0.45	467.6707	1.0000
0.40	601.1833	1.0000
0.35	745.7517	1.0000
0.30	897.1781	1.0000
0.25	1053.3903	1.0000
0.20	1213.1795	1.0000
0.15	1375.7641	1.0000
0.10	1540.6039	1.0000
0.05	1707.3081	1.0000
0.00	1875.5180	2.0000
