c	F_rep (kT)
1.00	0.0000	1.0000
0.95	168.2901	1.0000
0.90	349.4294	1.0000
0.85	545.5583	1.0000
0.80	759.3903	1.0000
0.75	994.4187	1.0000
0.70	1255.2016	1.0000
0.65	1547.7239	1.0000
0.60	1879.7047	1.0000
0.55	2260.3572	1.0000
0.50	2698.3704	1.0000
0.45	3197.6153	1.0000
0.40	3754.4067	1.0000
0.35	4350.3743	2.0000
0.30	4978.5915	2.0000
0.25	5638.0820	2.0000
0.20	6323.0238	2.0000
0.15	7014.2618	3.0000
0.10	7717.8694	3.0000
0.05	8424.7676	4.0000
0.00	9134.7703	4.0000
