c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2439	1.0000
0.90	40.0447	1.0000
0.85	62.6916	1.0000
0.80	87.5668	1.0000
0.75	115.1949	1.0000
0.70	146.3280	1.0000
0.65	182.1091	1.0000
0.60	224.4285	1.0000
0.55	276.7744	1.0000
0.50	345.8338	1.0000
0.45	437.2231	1.0000
0.40	545.3300	1.0000
0.35	663.4671	1.0000
0.30	788.1465	1.0000
0.25	917.4781	1.0000
0.20	1050.3179	1.0000
0.15	1185.9145	1.0000
0.10	1323.7432	1.0000
0.05	1463.4212	1.0000
0.00	1601.1091	2.0000
