c	F_rep (kT)
1.00	0.0000	4.0000
0.95	15.7022	4.0000
0.90	32.4620	4.0000
0.85	50.4290	4.0000
0.80	69.6851	5.0000
0.75	89.9608	5.0000
0.70	112.0467	5.0000
0.65	136.2646	5.0000
0.60	162.4401	6.0000
0.55	190.9908	6.0000
0.50	222.1548	7.0000
0.45	255.9209	7.0000
0.40	291.4679	8.0000
0.35	328.6759	9.0000
0.30	366.8664	10.0000
0.25	405.1863	12.0000
0.20	443.1100	13.0000
0.15	480.2971	15.0000
0.10	515.7059	16.0000
0.05	549.2104	18.0000
0.00	580.2406	20.0000
