c	F_rep (kT)
1.00	0.0000	1.0000
0.95	10.3352	1.0000
0.90	20.9655	1.0000
0.85	31.8993	1.0000
0.80	43.1448	1.0000
0.75	54.7093	1.0000
0.70	66.5994	1.0000
0.65	78.8207	1.0000
0.60	91.3776	1.0000
0.55	104.2735	1.0000
0.50	117.5104	1.0000
0.45	131.0889	1.0000
0.40	145.0084	1.0000
0.35	159.2669	1.0000
0.30	173.8611	1.0000
0.25	188.7864	1.0000
0.20	204.0374	1.0000
0.15	219.6075	1.0000
0.10	235.4892	1.0000
0.05	251.6743	1.0000
0.00	268.1546	1.0000
