c	F_rep (kT)
1.00	0.0000	5.0000
0.95	14.3327	5.0000
0.90	29.5545	5.0000
0.85	45.7691	6.0000
0.80	62.5167	6.0000
0.75	80.4970	6.0000
0.70	99.8841	6.0000
0.65	120.4515	7.0000
0.60	142.3738	7.0000
0.55	166.0083	8.0000
0.50	190.9366	8.0000
0.45	217.3359	9.0000
0.40	245.0510	10.0000
0.35	273.6761	11.0000
0.30	302.8196	12.0000
0.25	332.1150	13.0000
0.20	361.2277	14.0000
0.15	389.8562	15.0000
0.10	417.6167	17.0000
0.05	443.9639	18.0000
0.00	468.8874	20.0000
