c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.0575	1.0000
0.90	39.6269	1.0000
0.85	61.9786	1.0000
0.80	86.4653	1.0000
0.75	113.5598	1.0000
0.70	143.9163	1.0000
0.65	178.4748	1.0000
0.60	218.6354	1.0000
0.55	266.4919	1.0000
0.50	324.7226	1.0000
0.45	394.8524	1.0000
0.40	475.4247	1.0000
0.35	562.5701	2.0000
0.30	654.0737	2.0000
0.25	749.7705	2.0000
0.20	847.1829	3.0000
0.15	945.9497	3.0000
0.10	1044.4154	4.0000
0.05	1142.3919	5.0000
0.00	1238.7781	6.0000
