c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7806	1.0000
0.90	361.7073	1.0000
0.85	566.4620	1.0000
0.80	791.5835	1.0000
0.75	1041.9743	1.0000
0.70	1324.7580	1.0000
0.65	1651.0479	1.0000
0.60	2040.1403	1.0000
0.55	2532.7736	1.0000
0.50	3260.0734	1.0000
0.45	4453.3889	1.0000
0.40	5881.5144	1.0000
0.35	7413.3220	1.0000
0.30	9008.0618	1.0000
0.25	10646.4364	1.0000
0.20	12317.3240	1.0000
0.15	14013.5960	1.0000
0.10	15730.3434	1.0000
0.05	17427.4350	2.0000
0.00	19116.4386	3.0000
