c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.6820	1.0000
0.90	38.7880	1.0000
0.85	60.5544	1.0000
0.80	84.2810	1.0000
0.75	110.3526	1.0000
0.70	139.2711	1.0000
0.65	171.6933	1.0000
0.60	208.4643	1.0000
0.55	250.5886	1.0000
0.50	299.0103	1.0000
0.45	354.1507	1.0000
0.40	414.9639	2.0000
0.35	480.0109	2.0000
0.30	549.3388	2.0000
0.25	622.1291	2.0000
0.20	696.9041	3.0000
0.15	772.6905	3.0000
0.10	850.0283	4.0000
0.05	927.0855	4.0000
0.00	1004.1924	5.0000
