c	F_rep (kT)
1.00	0.0000	1.0000
0.95	171.8998	1.0000
0.90	357.4971	1.0000
0.85	559.2617	1.0000
0.80	780.4236	1.0000
0.75	1025.3329	1.0000
0.70	1300.0494	1.0000
0.65	1613.3656	1.0000
0.60	1978.5819	1.0000
0.55	2416.1089	1.0000
0.50	2952.9667	1.0000
0.45	3604.8209	1.0000
0.40	4356.1744	1.0000
0.35	5180.0749	1.0000
0.30	6056.1201	1.0000
0.25	6971.0023	1.0000
0.20	7907.5126	2.0000
0.15	8850.7803	2.0000
0.10	9813.1436	2.0000
0.05	10773.8606	3.0000
0.00	11737.9914	4.0000
