c	F_rep (kT)
1.00	0.0000	1.0000
0.95	160.9196	1.0000
0.90	333.0905	1.0000
0.85	518.1055	1.0000
0.80	717.8776	1.0000
0.75	934.6685	1.0000
0.70	1171.1658	1.0000
0.65	1430.4424	1.0000
0.60	1715.7994	1.0000
0.55	2030.4009	1.0000
0.50	2376.6281	1.0000
0.45	2755.3841	1.0000
0.40	3165.7611	1.0000
0.35	3605.3896	1.0000
0.30	4071.1045	1.0000
0.25	4559.5858	1.0000
0.20	5067.7556	1.0000
0.15	5592.9319	1.0000
0.10	6132.8620	1.0000
0.05	6685.6260	1.0000
0.00	7249.7025	1.0000
