c	F_rep (kT)
1.00	0.0000	3.0000
0.95	149.4892	3.0000
0.90	309.2878	3.0000
0.85	480.8712	3.0000
0.80	666.0285	3.0000
0.75	866.9384	3.0000
0.70	1084.1790	4.0000
0.65	1317.5524	4.0000
0.60	1575.2168	4.0000
0.55	1860.8808	4.0000
0.50	2171.4396	5.0000
0.45	2508.9675	5.0000
0.40	2871.6734	6.0000
0.35	3255.2697	6.0000
0.30	3650.3711	7.0000
0.25	4055.3498	8.0000
0.20	4463.8867	9.0000
0.15	4870.8571	10.0000
0.10	5270.8127	12.0000
0.05	5657.7670	13.0000
0.00	6030.2771	15.0000
