c	F_rep (kT)
1.00	0.0000	4.0000
0.95	133.0304	5.0000
0.90	274.1944	5.0000
0.85	425.0288	5.0000
0.80	586.8941	5.0000
0.75	761.4291	5.0000
0.70	943.9813	6.0000
0.65	1142.5356	6.0000
0.60	1358.7545	7.0000
0.55	1587.8973	7.0000
0.50	1837.1886	8.0000
0.45	2101.8008	8.0000
0.40	2379.4443	9.0000
0.35	2668.1629	10.0000
0.30	2963.4107	11.0000
0.25	3261.0217	12.0000
0.20	3554.8022	14.0000
0.15	3841.9271	15.0000
0.10	4119.5900	17.0000
0.05	4381.5449	18.0000
0.00	4625.9110	20.0000
