c	F_rep (kT)
1.00	0.0000	1.0000
0.95	172.0592	1.0000
0.90	357.8557	1.0000
0.85	559.8737	1.0000
0.80	781.3696	1.0000
0.75	1026.7357	1.0000
0.70	1302.1102	1.0000
0.65	1616.4437	1.0000
0.60	1983.4146	1.0000
0.55	2424.3084	1.0000
0.50	2967.9978	1.0000
0.45	3631.4861	1.0000
0.40	4397.7761	1.0000
0.35	5237.9975	1.0000
0.30	6130.8388	1.0000
0.25	7062.6406	1.0000
0.20	8024.4604	1.0000
0.15	9010.1497	1.0000
0.10	10015.3151	1.0000
0.05	11036.6996	1.0000
0.00	12071.8390	1.0000
