# d (nm)	h (nm)	F (kT)
# Total number of tethers: 156
-43.0769	37.9474	-0.587877
-43.0769	40	0

-30.7692	1	414.23
-30.7692	3.05263	268.02
-30.7692	5.10526	196.003
-30.7692	7.15789	147.204
-30.7692	9.21053	110.567
-30.7692	11.2632	80.8809
-30.7692	13.3158	56.0185
-30.7692	15.3684	34.565
-30.7692	17.4211	15.7173
-30.7692	19.4737	-1.08781
-30.7692	21.5263	-4.7697
-30.7692	23.5789	-4.31079
-30.7692	25.6316	-3.80169
-30.7692	27.6842	-3.31998
-30.7692	29.7368	-2.85271
-30.7692	31.7895	-2.36587
-30.7692	33.8421	-1.88386
-30.7692	35.8947	-1.26007
-30.7692	37.9474	-0.642193
-30.7692	40	0

-18.4615	1	412.801
-18.4615	3.05263	267.646
-18.4615	5.10526	195.767
-18.4615	7.15789	146.775
-18.4615	9.21053	110.129
-18.4615	11.2632	80.7456
-18.4615	13.3158	55.8464
-18.4615	15.3684	34.377
-18.4615	17.4211	15.4948
-18.4615	19.4737	-1.38047
-18.4615	21.5263	-5.08455
-18.4615	23.5789	-4.52144
-18.4615	25.6316	-4.04735
-18.4615	27.6842	-3.54629
-18.4615	29.7368	-3.05212
-18.4615	31.7895	-2.45129
-18.4615	33.8421	-1.8726
-18.4615	35.8947	-1.19592
-18.4615	37.9474	-0.621783
-18.4615	40	0

-6.15385	1	412.581
-6.15385	3.05263	266.953
-6.15385	5.10526	195.268
-6.15385	7.15789	147.179
-6.15385	9.21053	110.192
-6.15385	11.2632	80.5216
-6.15385	13.3158	55.6866
-6.15385	15.3684	34.3205
-6.15385	17.4211	15.3803
-6.15385	19.4737	-1.38236
-6.15385	21.5263	-5.07326
-6.15385	23.5789	-4.59895
-6.15385	25.6316	-4.08565
-6.15385	27.6842	-3.5642
-6.15385	29.7368	-2.98166
-6.15385	31.7895	-2.35216
-6.15385	33.8421	-1.78727
-6.15385	35.8947	-1.20491
-6.15385	37.9474	-0.668666
-6.15385	40	0

6.15385	1	413.795
6.15385	3.05263	268.229
6.15385	5.10526	196.115
6.15385	7.15789	147.292
6.15385	9.21053	110.454
6.15385	11.2632	80.7698
6.15385	13.3158	55.8301
6.15385	15.3684	34.5892
6.15385	17.4211	15.7381
6.15385	19.4737	-1.00961
6.15385	21.5263	-4.69037
6.15385	23.5789	-4.22752
6.15385	25.6316	-3.79006
6.15385	27.6842	-3.31658
6.15385	29.7368	-2.8173
6.15385	31.7895	-2.28
6.15385	33.8421	-1.8148
6.15385	35.8947	-1.22246
6.15385	37.9474	-0.655362
6.15385	40	0

18.4615	1	416.718
18.4615	3.05263	269.005
18.4615	5.10526	196.864
18.4615	7.15789	147.908
18.4615	9.21053	110.929
18.4615	11.2632	81.1785
18.4615	13.3158	56.4341
18.4615	15.3684	35.0381
18.4615	17.4211	16.273
18.4615	19.4737	-0.62158
18.4615	21.5263	-4.37583
18.4615	23.5789	-3.93842
18.4615	25.6316	-3.50543
18.4615	27.6842	-3.05374
18.4615	29.7368	-2.58436
18.4615	31.7895	-2.08688
18.4615	33.8421	-1.58823
18.4615	35.8947	-1.07213
18.4615	37.9474	-0.536618
18.4615	40	0

30.7692	1	421.731
30.7692	3.05263	272.702
30.7692	5.10526	198.955
30.7692	7.15789	149.574
30.7692	9.21053	112.276
30.7692	11.2632	82.3542
30.7692	13.3158	57.3669
30.7692	15.3684	35.7353
30.7692	17.4211	16.8177
30.7692	19.4737	-0.212585
30.7692	21.5263	-3.88934
30.7692	23.5789	-3.49153
30.7692	25.6316	-3.11415
30.7692	27.6842	-2.73596
30.7692	29.7368	-2.28197
30.7692	31.7895	-1.81576
30.7692	33.8421	-1.34979
30.7692	35.8947	-0.942172
30.7692	37.9474	-0.441749
30.7692	40	0

43.0769	1	427.414
43.0769	3.05263	274.552
43.0769	5.10526	200.3
43.0769	7.15789	150.858
43.0769	9.21053	113.144
43.0769	11.2632	83.1014
43.0769	13.3158	57.8924
43.0769	15.3684	36.2881
43.0769	17.4211	17.2985
43.0769	19.4737	0.369527
43.0769	21.5263	-3.40194
43.0769	23.5789	-3.04532
43.0769	25.6316	-2.72858
43.0769	27.6842	-2.33654
43.0769	29.7368	-2.04416
43.0769	31.7895	-1.61892
43.0769	33.8421	-1.20217
43.0769	35.8947	-0.845727
43.0769	37.9474	-0.434726
43.0769	40	0

55.3846	1	430.616
55.3846	3.05263	276.318
55.3846	5.10526	201.598
55.3846	7.15789	151.761
55.3846	9.21053	114.145
55.3846	11.2632	83.9398
55.3846	13.3158	58.6481
55.3846	15.3684	36.8593
55.3846	17.4211	17.7298
55.3846	19.4737	0.716834
55.3846	21.5263	-3.05064
55.3846	23.5789	-2.73135
55.3846	25.6316	-2.42027
55.3846	27.6842	-2.09759
55.3846	29.7368	-1.77495
55.3846	31.7895	-1.46513
55.3846	33.8421	-1.00313
55.3846	35.8947	-0.711005
55.3846	37.9474	-0.39411
55.3846	40	0

67.6923	1	436.116
67.6923	3.05263	279.205
67.6923	5.10526	203.435
67.6923	7.15789	153.17
67.6923	9.21053	115.288
67.6923	11.2632	84.7044
67.6923	13.3158	59.2012
67.6923	15.3684	37.3633
67.6923	17.4211	18.2132
67.6923	19.4737	1.18345
67.6923	21.5263	-2.68952
67.6923	23.5789	-2.44238
67.6923	25.6316	-2.13543
67.6923	27.6842	-1.85737
67.6923	29.7368	-1.55119
67.6923	31.7895	-1.23423
67.6923	33.8421	-0.885354
67.6923	35.8947	-0.574898
67.6923	37.9474	-0.275077
67.6923	40	0

80	1	439.388
80	3.05263	280.745
80	5.10526	204.625
80	7.15789	153.827
80	9.21053	115.806
80	11.2632	85.3492
80	13.3158	59.7488
80	15.3684	37.8315
80	17.4211	18.6263
80	19.4737	1.56728
80	21.5263	-2.29829
80	23.5789	-2.08291
80	25.6316	-1.81897
80	27.6842	-1.56082
80	29.7368	-1.29854
80	31.7895	-0.996332
80	33.8421	-0.774234
80	35.8947	-0.549541
80	37.9474	-0.282006
80	40	0

92.3077	1	444.129
92.3077	3.05263	282.43
92.3077	5.10526	205.772
92.3077	7.15789	154.71
92.3077	9.21053	116.399
92.3077	11.2632	85.7694
92.3077	13.3158	60.2179
92.3077	15.3684	38.2665
92.3077	17.4211	19.1554
92.3077	19.4737	2.0318
92.3077	21.5263	-1.90626
92.3077	23.5789	-1.70859
92.3077	25.6316	-1.51784
92.3077	27.6842	-1.32505
92.3077	29.7368	-1.15175
92.3077	31.7895	-0.963237
92.3077	33.8421	-0.7633
92.3077	35.8947	-0.478956
92.3077	37.9474	-0.241891
92.3077	40	0

104.615	1	448.721
104.615	3.05263	284.586
104.615	5.10526	207.304
104.615	7.15789	156.032
104.615	9.21053	117.496
104.615	11.2632	86.5641
104.615	13.3158	60.9068
104.615	15.3684	38.8831
104.615	17.4211	19.5168
104.615	19.4737	2.30944
104.615	21.5263	-1.74283
104.615	23.5789	-1.61117
104.615	25.6316	-1.40283
104.615	27.6842	-1.19016
104.615	29.7368	-0.995306
104.615	31.7895	-0.735262
104.615	33.8421	-0.576535
104.615	35.8947	-0.355621
104.615	37.9474	-0.187621
104.615	40	0

116.923	1	450.259
116.923	3.05263	285.622
116.923	5.10526	207.581
116.923	7.15789	156.294
116.923	9.21053	117.858
116.923	11.2632	87.0611
116.923	13.3158	61.3361
116.923	15.3684	39.2309
116.923	17.4211	19.8459
116.923	19.4737	2.65749
116.923	21.5263	-1.33638
116.923	23.5789	-1.23854
116.923	25.6316	-1.06852
116.923	27.6842	-0.898345
116.923	29.7368	-0.758837
116.923	31.7895	-0.625814
116.923	33.8421	-0.441413
116.923	35.8947	-0.288762
116.923	37.9474	-0.17309
116.923	40	0

129.231	1	454.486
129.231	3.05263	287.355
129.231	5.10526	208.887
129.231	7.15789	157.227
129.231	9.21053	118.448
129.231	11.2632	87.4908
129.231	13.3158	61.7414
129.231	15.3684	39.6149
129.231	17.4211	20.2822
129.231	19.4737	3.07613
129.231	21.5263	-0.985229
129.231	23.5789	-0.894914
129.231	25.6316	-0.80372
129.231	27.6842	-0.686337
129.231	29.7368	-0.610165
129.231	31.7895	-0.501009
129.231	33.8421	-0.390516
129.231	35.8947	-0.253529
129.231	37.9474	-0.134529
129.231	40	0

141.538	1	458.044
141.538	3.05263	289.043
141.538	5.10526	210.27
141.538	7.15789	158.355
141.538	9.21053	119.345
141.538	11.2632	88.2134
141.538	13.3158	62.3102
141.538	15.3684	40.0735
141.538	17.4211	20.6578
141.538	19.4737	3.37604
141.538	21.5263	-0.704926
141.538	23.5789	-0.651545
141.538	25.6316	-0.582439
141.538	27.6842	-0.517578
141.538	29.7368	-0.455773
141.538	31.7895	-0.372417
141.538	33.8421	-0.280922
141.538	35.8947	-0.185973
141.538	37.9474	-0.107079
141.538	40	0

153.846	1	461.31
153.846	3.05263	290.577
153.846	5.10526	211.199
153.846	7.15789	158.901
153.846	9.21053	119.86
153.846	11.2632	88.6709
153.846	13.3158	62.702
153.846	15.3684	40.4079
153.846	17.4211	20.9368
153.846	19.4737	3.60617
153.846	21.5263	-0.478857
153.846	23.5789	-0.426035
153.846	25.6316	-0.36247
153.846	27.6842	-0.313636
153.846	29.7368	-0.286024
153.846	31.7895	-0.19726
153.846	33.8421	-0.168598
153.846	35.8947	-0.116239
153.846	37.9474	-0.0602926
153.846	40	0

166.154	1	463.561
166.154	3.05263	291.627
166.154	5.10526	211.938
166.154	7.15789	159.52
166.154	9.21053	120.281
166.154	11.2632	89.029
166.154	13.3158	62.9825
166.154	15.3684	40.7166
166.154	17.4211	21.2262
166.154	19.4737	3.86527
166.154	21.5263	-0.25758
166.154	23.5789	-0.220956
166.154	25.6316	-0.191942
166.154	27.6842	-0.1581
166.154	29.7368	-0.125258
166.154	31.7895	-0.0812143
166.154	33.8421	-0.0771463
166.154	35.8947	-0.048164
166.154	37.9474	-0.020344
166.154	40	0

178.462	1	465.188
178.462	3.05263	292.303
178.462	5.10526	212.512
178.462	7.15789	159.892
178.462	9.21053	120.642
178.462	11.2632	89.3152
178.462	13.3158	63.241
178.462	15.3684	40.9332
178.462	17.4211	21.3913
178.462	19.4737	4.05308
178.462	21.5263	-0.101148
178.462	23.5789	-0.0778576
178.462	25.6316	-0.0614894
178.462	27.6842	-0.0521428
178.462	29.7368	-0.0434094
178.462	31.7895	-0.0351151
178.462	33.8421	-0.0144552
178.462	35.8947	-0.0137299
178.462	37.9474	-0.00658644
178.462	40	0

190.769	1	466.263
190.769	3.05263	292.741
190.769	5.10526	212.832
190.769	7.15789	160.145
190.769	9.21053	120.826
190.769	11.2632	89.481
190.769	13.3158	63.3915
190.769	15.3684	41.0331
190.769	17.4211	21.4957
190.769	19.4737	4.12943
190.769	21.5263	-0.0224526
190.769	23.5789	-0.0152427
190.769	25.6316	-0.0146327
190.769	27.6842	-0.0140479
190.769	29.7368	-0.0134902
190.769	31.7895	-0.00657923
190.769	33.8421	0
190.769	35.8947	0
190.769	37.9474	0
190.769	40	0

203.077	1	467.114
203.077	3.05263	293.155
203.077	5.10526	212.958
203.077	7.15789	160.248
203.077	9.21053	120.914
203.077	11.2632	89.5363
203.077	13.3158	63.4427
203.077	15.3684	41.0819
203.077	17.4211	21.5362
203.077	19.4737	4.16025
203.077	21.5263	0
203.077	23.5789	0
203.077	25.6316	0
203.077	27.6842	0
203.077	29.7368	0
203.077	31.7895	0
203.077	33.8421	0
203.077	35.8947	0
203.077	37.9474	0
203.077	40	0

215.385	1	467.334
215.385	3.05263	293.238
215.385	5.10526	213.012
215.385	7.15789	160.293
215.385	9.21053	120.96
215.385	11.2632	89.5745
215.385	13.3158	63.458
215.385	15.3684	41.0931
215.385	17.4211	21.5362
215.385	19.4737	4.16025
215.385	21.5263	0
215.385	23.5789	0
215.385	25.6316	0
215.385	27.6842	0
215.385	29.7368	0
215.385	31.7895	0
215.385	33.8421	0
215.385	35.8947	0
215.385	37.9474	0
215.385	40	0

227.692	1	467.334
227.692	3.05263	293.238
227.692	5.10526	213.012
227.692	7.15789	160.293
227.692	9.21053	120.96
227.692	11.2632	89.5745
227.692	13.3158	63.458
227.692	15.3684	41.0931
227.692	17.4211	21.5362
227.692	19.4737	4.16025
227.692	21.5263	0
227.692	23.5789	0
227.692	25.6316	0
227.692	27.6842	0
227.692	29.7368	0
227.692	31.7895	0
227.692	33.8421	0
227.692	35.8947	0
227.692	37.9474	0
227.692	40	0

240	1	467.334
240	3.05263	293.238
240	5.10526	213.012
240	7.15789	160.293
240	9.21053	120.96
240	11.2632	89.5745
240	13.3158	63.458
240	15.3684	41.0931
240	17.4211	21.5362
240	19.4737	4.16025
240	21.5263	0
240	23.5789	0
240	25.6316	0
240	27.6842	0
240	29.7368	0
240	31.7895	0
240	33.8421	0
240	35.8947	0
240	37.9474	0
240	40	0

