          50
  0.320000000000000     
  0.160000000000000       1.588546567620802E-002
  0.480000000000000       1.570103552828694E-002
  0.800000000000000       1.502346052235841E-002
   1.12000000000000       1.437087594584254E-002
   1.44000000000000       1.337360457813163E-002
   1.76000000000000       1.231064934353697E-002
   2.08000000000000       1.116252124697439E-002
   2.40000000000000       9.980939368767172E-003
   2.72000000000000       8.683944257816835E-003
   3.04000000000000       7.463213973248329E-003
   3.36000000000000       6.302579466422957E-003
   3.68000000000000       5.202751310217114E-003
   4.00000000000000       4.265896834884333E-003
   4.32000000000000       3.413758022815903E-003
   4.64000000000000       2.659965431329932E-003
   4.96000000000000       2.048402962242606E-003
   5.28000000000000       1.534237153504590E-003
   5.60000000000000       1.144319999909105E-003
   5.92000000000000       8.319274582439226E-004
   6.24000000000000       5.837406454307770E-004
   6.56000000000000       4.068900673184831E-004
   6.88000000000000       2.769611541492277E-004
   7.20000000000000       1.830139180846131E-004
   7.52000000000000       1.177502507880639E-004
   7.84000000000000       7.376009025846292E-005
   8.16000000000000       4.538055688466022E-005
   8.48000000000000       2.705571061459724E-005
   8.80000000000000       1.565799898827260E-005
   9.12000000000000       8.813830310036006E-006
   9.44000000000000       4.765802945199118E-006
   9.76000000000000       2.479974773530155E-006
   10.0800000000000       1.253727615881380E-006
   10.4000000000000       6.027635517839635E-007
   10.7200000000000       2.781114962594572E-007
   11.0400000000000       1.219899330598629E-007
   11.3600000000000       5.044804894055490E-008
   11.6800000000000       1.977324375112644E-008
   12.0000000000000       7.023522496840188E-009
   12.3200000000000       2.330817368235319E-009
   12.6400000000000       6.934241414042501E-010
   12.9600000000000       1.842979183281231E-010
   13.2800000000000       4.154759918367452E-011
   13.6000000000000       7.792985279305596E-012
   13.9200000000000       1.114168514535539E-012
   14.2400000000000       1.131698613574150E-013
   14.5600000000000       7.101020777062209E-015
   14.8800000000000       2.122752900535075E-016
   15.2000000000000       1.888380394060274E-018
   15.5200000000000       1.445499936575980E-021
   15.8400000000000       2.971286544413873E-028
