         152         118
           5
          40  1.156745703445542E-017  5.363146937943855E-020
          50  3.124016738762233E-018  1.443382148163301E-020
          96  1.488392292869319E-020  6.892257899433757E-023
         136  2.843976068294602E-016  1.316627238926146E-018
         140  1.021911138542701E-014  4.732705074661118E-017
          11
           4  2.159089706523400E-017  9.930302760663692E-020
          19  8.707969359599318E-013  4.126109396922645E-015
          21  2.074313797313029E-010  9.596147739275415E-013
          36  1.230661819124152E-009  5.781497805414064E-012
          43  4.226293363359761E-009  1.969659167725754E-011
          49  6.624202327295904E-023  3.063912801322752E-025
          71  2.627377194296368E-012  1.216714950154421E-014
          72  3.745482383159354E-013  1.731870365049158E-015
          90  2.086156734269490E-017  9.622831426347168E-020
          95  2.332639325396123E-027  1.077490717581508E-029
          99  3.186850974430774E-019  1.477436764462578E-021
          10
          39  1.730518974613697E-016  7.967008370643122E-019
          47  1.593523997132286E-017  7.328033189548257E-020
          59  1.226536887011949E-008  5.700579846603027E-011
          60  6.283876371656735E-009  2.938299757599666E-011
          78  1.088222435904589E-011  5.100960963391672E-014
          91  3.736994396614340E-014  1.727306642189624E-016
          97  4.977914371742925E-013  2.291729291379911E-015
          98  1.000711945256840E-008  4.632995753321630E-011
         121  1.103255967886049E-018  5.080280568842235E-021
         139  1.654078640937459E-010  7.705282953636162E-013
          22
           2  3.346215699158394E-004  1.943794985115951E-006
          16  7.983338634825574E-011  3.851893825243375E-013
          19  5.783217095212337E-006  2.913047458676939E-008
          25  1.072582251547713E-004  5.631797846006549E-007
          26  1.764603830613039E-010  1.012560143133801E-012
          36  3.879591494974473E-012  1.832963536552840E-014
          49  2.661657367335580E-010  1.290623743076243E-012
          63  4.016824275386249E-003  2.179278367001813E-005
          70  1.195234621287678E-003  6.348910792753039E-006
          75  8.379112440277396E-007  4.874107142071354E-009
          81  6.127928819482302E-011  3.023040234618741E-013
          89  2.863488756204530E-007  1.446720266824963E-009
          93  3.549472234949735E-003  1.922706411675771E-005
          99  1.717764655725429E-007  8.556920080679202E-010
         104  2.378297928742352E-008  1.286470201399310E-010
         112  1.531383683640792E-012  7.976017122500484E-015
         116  2.820160017573351E-003  1.611459074152066E-005
         125  2.890525193833418E-012  1.374229142960733E-014
         128  1.175170649153376E-008  6.184820929662178E-011
         132  1.018981997247353E-021  4.918360410486200E-024
         142  4.269870798971722E-003  2.325136763922871E-005
         146  2.201806782774552E-003  1.187425288493311E-005
          24
           2  1.473630002570338E-009  8.205742647672296E-012
           3  5.339103314522364E-020  2.467309303589286E-022
          19  3.815112572694940E-030  1.753051729970448E-032
          25  4.310847626183297E-007  2.231765340330619E-009
          26  7.188150647459143E-011  4.103518374821380E-013
          30  2.651521278653359E-012  1.444969605689815E-014
          37  9.906902854400022E-007  5.086639286605511E-009
          46  6.512392606247833E-015  3.140890780314679E-017
          49  1.992639545007619E-013  9.457439489579671E-016
          63  3.267589329439074E-010  1.684453621960364E-012
          70  1.679044913834945E-016  8.021985573475141E-019
          75  1.429242013891705E-016  7.360179641589826E-019
          79  3.795568442927897E-008  1.857745804667684E-010
          85  2.556422316114553E-009  1.294469937564055E-011
          89  1.160277055449183E-007  5.842481404295326E-010
          93  8.917710100179249E-009  4.659041978845712E-011
          99  6.981213123756380E-012  3.367687197802457E-014
         101  1.156023178311628E-009  5.758081534212245E-012
         112  1.645322472214040E-003  9.284677459016603E-006
         116  6.909622022070569E-008  3.827614041371925E-010
         128  4.218704185583936E-003  2.298648782807652E-005
         142  3.423552297169302E-009  1.784465347383734E-011
         146  8.505404262362177E-008  4.460287309029868E-010
         149  6.734508895279515E-011  3.218157282312672E-013
           9
           5  7.982759947068022E-022  3.687173809388394E-024
           6  2.203846854044489E-020  1.019795987160288E-022
          27  1.864839713383549E-011  8.643400049469980E-014
          35  1.038775555484511E-016  4.809796367052169E-019
          57  5.420722484531706E-024  2.506137215761541E-026
          62  3.603057051874043E-011  1.667224545006108E-013
          83  1.901458497599331E-012  8.808980398991042E-015
         103  4.607399766153715E-016  2.131634125927706E-018
         129  2.711227475703474E-018  1.250181613053202E-020
          16
           5  3.009766073618550E-008  1.415333406400423E-010
          17  3.162716902202640E-006  1.670808493633693E-008
          27  4.473079742918816E-008  2.091915649779608E-010
          32  2.727503392452382E-012  1.331046293762808E-014
          35  7.461059640107820E-012  3.464879686183841E-014
          57  2.809079804593587E-004  1.370769785037198E-006
          62  2.051735378689141E-011  9.499070505349318E-014
          74  7.146141077784127E-008  3.402667361163869E-010
          80  9.153359745303497E-013  4.290458094621911E-015
          82  7.382569620291520E-010  3.470843900761547E-012
          83  1.381937567016239E-013  6.394842282689788E-016
          94  2.174927354810447E-024  1.000834543683176E-026
         132  4.164459686716766E-021  2.012713940755086E-023
         137  1.420908747738418E-012  7.019651886473673E-015
         151  1.808580046821339E-012  8.743400888447002E-015
         152  5.706178628976531E-012  2.673310466469745E-014
          11
           4  5.675204115394089E-016  2.611263012567443E-018
          19  1.046791868838689E-015  4.902928896679862E-018
          21  1.313331158714872E-010  6.077111468011876E-013
          36  1.773289739659254E-010  8.310663924982398E-013
          43  2.099008438611614E-009  9.778012945264416E-012
          49  2.915887927063753E-030  1.349030281888901E-032
          71  9.432535132505251E-016  4.358781799342060E-018
          72  1.784628125738409E-012  8.256738137942081E-015
          90  7.872150521296265E-016  3.632672996645308E-018
          95  4.358005348004699E-027  2.013850508056318E-029
          99  3.372989671483884E-025  1.558578578152024E-027
          20
           2  2.926708799871298E-003  1.738353818068409E-005
          19  3.701244299741846E-011  1.826266690753855E-013
          25  2.468555279419371E-006  1.306509670823089E-008
          26  2.518457146788292E-005  1.540082054633872E-007
          30  4.165302846613594E-011  2.346626595695634E-013
          49  9.876114630506585E-019  4.611983864498153E-021
          63  1.248143269636701E-004  6.862374254899943E-007
          70  3.300803600920409E-006  1.763924310718815E-008
          75  1.153607972363744E-004  6.933631097071893E-007
          81  2.419214850640569E-026  1.116933552952160E-028
          89  1.223201779343299E-009  6.176677966470433E-012
          93  1.467763591411974E-004  8.075742906217892E-007
          99  5.143248189170318E-012  2.511917647319510E-014
         104  1.800030142273399E-008  9.895247504019451E-011
         112  1.252894234936602E-006  7.087095890098985E-009
         116  4.433396329332262E-003  2.590170042442782E-005
         128  2.349047136703894E-006  1.284462287517420E-008
         132  3.127269090477555E-010  1.777870818978188E-012
         142  2.031244134996559E-004  1.120474829415597E-006
         146  1.051349023428904E-004  5.745546057213742E-007
          28
           1  4.044761671325801E-009  1.933227158661639E-011
           8  6.467948699980649E-006  3.389582550288325E-008
          11  1.168799948693950E-004  6.437067890091648E-007
          23  1.239848332964061E-007  6.062790057253532E-010
          30  5.741918439554386E-010  3.187550609098368E-012
          31  1.579337823115466E-005  8.435041798368615E-008
          33  8.567441809814632E-006  4.182195531634275E-008
          41  1.093028540416281E-005  6.120186131961657E-008
          44  8.161444296334520E-007  4.554029510327636E-009
          46  2.100953368415073E-017  9.953276704576976E-020
          48  1.333957077396241E-003  7.059732697110569E-006
          51  2.009838276007569E-003  1.066613295910069E-005
          52  3.850075030677653E-017  1.804641394613229E-019
          61  1.440320608912224E-011  6.749545865270076E-014
          65  5.506606242439073E-017  2.557355055939782E-019
          66  1.550684328088174E-012  7.277523562617557E-015
          68  9.738116433613177E-005  5.377876538318626E-007
          84  1.010437757466248E-006  5.025417020328511E-009
          86  1.708276423069258E-008  8.668387215992032E-011
          87  2.124901359508608E-004  1.173334944057550E-006
          88  1.434822911022071E-011  6.719034499042803E-014
         109  3.073743105072071E-013  1.606816238153355E-015
         115  1.598627148229996E-003  8.432402474331652E-006
         118  3.131710185296870E-030  1.450320998576460E-032
         119  2.091736931085911E-014  9.716749865937214E-017
         143  3.472848539726123E-004  1.881559860505721E-006
         148  9.669526528455584E-006  5.258607635872223E-008
         150  1.190814310381187E-013  5.573257749642633E-016
          11
           5  2.682973792731009E-011  1.246317162483611E-013
           6  2.855194604112301E-030  1.318128504594461E-032
          27  9.066868061931993E-011  4.196566328487453E-013
          35  2.846324878976127E-010  1.320372911882054E-012
          57  1.294574871439078E-018  5.984976003770889E-021
          62  5.378121379739641E-013  2.480069542898434E-015
          74  5.189050084840706E-017  2.395805585089004E-019
          82  1.450637586580834E-015  6.709049881390239E-018
          83  4.708766594083907E-010  2.179772469343026E-012
         108  4.028989915403222E-027  1.858463649099723E-029
         129  9.400286688670563E-014  4.324529240438985E-016
          20
           8  1.270590091790705E-007  6.526617909779557E-010
          12  4.566361740750169E-007  2.187004171920505E-009
          18  2.339937493982658E-012  1.087048407982318E-014
          28  3.637737307463390E-013  1.690834051825071E-015
          31  6.016004478438858E-009  3.105751389004039E-011
          37  3.185690174645516E-006  1.608973073314280E-008
