         152         118
          16
          10  4.044761671325801E-009  1.933227158661639E-011
          17  7.777054338772036E-006  3.737868379911773E-008
          19  9.108166094078799E-016  4.238931577074365E-018
          26  1.979963312126955E-005  9.496989349604379E-008
          29  2.969629189783026E-014  1.387869611758093E-016
          32  8.195220874160111E-012  3.881527445572368E-014
          34  3.961505294786394E-009  1.872989704137439E-011
          42  1.039889386296803E-006  4.954355079389624E-009
          49  9.804593804051546E-009  4.646857709868044E-011
          56  1.968237865595811E-020  9.083513431556729E-023
          57  5.941383012946848E-010  2.798556565145509E-012
          72  4.802922969962059E-013  2.233538744807884E-015
          96  2.106249397447278E-005  1.015267286519095E-007
          99  4.584851504515958E-006  2.192826357959598E-008
         109  1.256111130169047E-007  5.976560293538593E-010
         110  1.357391852429610E-014  6.330389692706729E-017
          18
           4  3.346215699158394E-004  1.943794985115951E-006
           5  1.473630002570338E-009  8.205742647672296E-012
           9  2.926708799871298E-003  1.738353818068409E-005
          13  3.860035895513730E-009  2.142662853582056E-011
          20  1.696637860042921E-006  9.770733011414020E-009
          28  1.543238469765816E-017  7.706380985268654E-020
          31  1.698778738599014E-005  1.009023149745751E-007
          38  1.229630314142838E-003  7.378654307496722E-006
          43  5.048964933767437E-019  2.492714073959881E-021
          46  2.051378563447973E-013  1.090345418725407E-015
          59  1.786508972752116E-008  1.043043901789416E-010
          81  2.184528593598463E-029  1.007787526249222E-031
          82  7.390312314267730E-014  3.944829007366428E-016
          86  3.556265301327233E-028  1.637251327309223E-030
          87  1.471635464752041E-005  8.446112149736456E-008
         106  1.306090559796672E-017  6.507687687193095E-020
         112  3.375255942563020E-011  1.843890516890651E-013
         116  3.489307077689744E-015  1.794087611930606E-017
          14
           5  5.339103314522364E-020  2.467309303589286E-022
          43  2.899645937735664E-021  1.342299999250811E-023
          51  5.562550980495765E-008  2.629103593936857E-010
          53  1.127266612350961E-010  5.262934798738861E-013
          70  1.077916145245973E-015  4.988805673448334E-018
          79  8.981072930210617E-013  4.208584612930146E-015
          81  1.427299318135044E-010  6.729260680758238E-013
          93  7.071922153674929E-011  3.334419832014821E-013
         102  4.128945869713748E-009  1.933314818987522E-011
         105  1.537532627171530E-009  7.195335557857036E-012
         112  1.010780980484877E-016  4.701970031818794E-019
