         192         136
          16
           4  2.213060879903222E-016  2.873179717907615E-018
           7  1.114875217058343E-006  1.352403053370882E-008
           8  1.267117510836313E-004  1.601431075674851E-006
          19  7.303574837595566E-021  7.808046365729277E-023
          32  3.615463264758966E-003  4.555572384832941E-005
          45  1.115038678792626E-004  1.490628898442688E-006
          53  3.543070803285314E-013  4.823556974217459E-015
          56  4.265970716908665E-013  5.793004443270023E-015
          59  3.920057779623554E-007  4.838306191444831E-009
          69  2.705135010168432E-007  3.736936362467735E-009
          83  5.995650915913024E-005  8.148280820687148E-007
          85  2.269667525354612E-013  2.575104232952933E-015
          87  1.269098992529395E-004  1.573014747132240E-006
         101  9.552461705219342E-007  1.173716936428430E-008
         109  9.415958734676566E-006  1.153345989371621E-007
         131  7.571221922350163E-005  9.388362006040041E-007
          13
          10  2.151594926635365E-014  2.222393359305174E-016
          27  9.848588320981109E-008  1.034831625571068E-009
          28  9.806515632197739E-010  1.020945831702697E-011
          30  2.274576649829864E-012  2.373657867491576E-014
          31  2.449388201812601E-026  2.533071391966190E-028
          64  1.576067155565814E-014  1.629704483724091E-016
          81  1.198639163696634E-012  1.240905806065082E-014
         102  8.426596781983451E-009  8.731141011382425E-011
         105  2.618613914513624E-009  2.729738363994766E-011
         108  7.929475639533239E-025  8.156374595350953E-027
         123  1.316623321939930E-025  1.360179985682139E-027
         124  7.881586716329895E-009  8.268671788159090E-011
         125  1.701532126014594E-008  1.770260348680038E-010
           4
          18  5.438006144111205E-016  5.641918406643190E-018
          94  9.805208501785992E-019  1.017361869623636E-020
          97  8.194316140316792E-017  8.509257934205851E-019
         116  7.156632511784102E-018  7.427742640422086E-020
          17
           1  1.802182646972223E-006  2.125644511543051E-008
           6  1.566305509918676E-011  1.773184633211547E-013
          15  3.118289536138870E-004  3.553725855932705E-006
          27  3.458753311175032E-021  3.619424546233888E-023
          28  5.447155694658066E-010  6.002196543978957E-012
          30  2.689172227092759E-016  2.853200404553875E-018
          33  7.174569857048826E-009  7.967336956783756E-011
          60  3.549278747585632E-008  4.169168400442654E-010
          64  1.701250342131747E-005  1.919571222558670E-007
          65  4.828783040389100E-015  5.218048401916599E-017
          67  3.440535727097721E-010  3.837288354070578E-012
          81  6.279862817123321E-019  6.536217048188211E-021
          82  9.427771765299730E-006  1.069078891025250E-007
          92  3.836013951688600E-008  4.606797437074278E-010
         105  1.285525793567764E-012  1.388837171341230E-014
         123  1.148444095673301E-004  1.319399170774702E-006
         125  1.564318001522006E-009  1.719057751504253E-011
          16
           4  3.312212985681433E-003  5.209110203799236E-005
          19  1.031897711629832E-009  1.643635176006254E-011
          21  3.715529271058001E-008  5.696483061798879E-010
          22  8.299694938259302E-011  1.299909451404948E-012
          24  4.815369753277255E-003  8.440907014901227E-005
