         132         114
           7
          24  4.203699176078286E-022  1.940557557601355E-024
          26  1.008946087229791E-009  4.725855014375179E-012
          30  2.918561020112166E-022  1.350559173019513E-024
          78  6.673815905556657E-010  3.153332258975111E-012
          84  3.173807594779982E-006  1.509861393382904E-008
          90  3.045031202623244E-011  1.421388208280789E-013
         105  2.641331460125265E-019  1.220318628195905E-021
          10
           2  5.867078760338276E-029  2.702249792636615E-031
          29  2.758829044800353E-007  1.287602127959089E-009
          36  1.755453909396421E-019  8.117326867553068E-022
          48  2.251965213161518E-010  1.051912968475641E-012
          67  1.339200543168844E-026  6.194498533897260E-029
          72  1.401084100368821E-019  6.461349498595888E-022
          82  1.068472429998272E-017  4.935306324106725E-020
          83  1.559602153458902E-018  7.209036721179455E-021
          87  1.798172729118946E-010  8.327383364746840E-013
         109  7.237629880876662E-010  3.370212822478193E-012
          10
          11  1.709040707871986E-016  7.901622273465293E-019
          15  1.664346818742543E-009  7.717185287483669E-012
          51  5.420949161976349E-013  2.501093609536592E-015
          56  8.728162652868868E-019  4.036213452435657E-021
          57  2.502931897294367E-026  1.155742765993062E-028
          59  1.224803999550251E-011  5.671994230592390E-014
          62  4.907833348814353E-012  2.276193793977972E-014
          69  7.454181846859175E-008  3.463723755854659E-010
          99  5.103491406080504E-014  2.356177650265007E-016
         112  3.470736567292037E-011  1.605926115568605E-013
          15
          12  5.738057008189274E-009  2.893222357472346E-011
          28  5.993645681132927E-005  3.041819827064914E-007
          43  1.221888694894912E-006  6.328879022415256E-009
          55  2.897251934607409E-006  1.499979533277909E-008
          57  9.425554615386321E-005  4.815268923185398E-007
          59  2.538667547210674E-021  1.177058750113655E-023
          62  5.807867691219978E-007  2.917487529084271E-009
          75  1.589535084649142E-004  8.124020310582227E-007
          77  1.790206547489133E-012  8.646048357867939E-015
          80  4.492353492785784E-013  2.158526575331521E-015
          88  3.758953033494617E-013  1.802002470614290E-015
          89  2.918604762261537E-004  1.512516332039981E-006
         102  5.788862148259864E-015  2.790094098619962E-017
         106  1.018085133631062E-007  5.178433830265654E-010
         113  4.758239129125467E-023  2.204811130216746E-025
           5
          38  1.177773453139088E-012  5.429439533478166E-015
          62  2.670759937445092E-021  1.232141569595994E-023
          69  8.240277633585762E-014  3.804678883958395E-016
          70  1.322342059652866E-016  6.095559961883407E-019
          99  5.238889542585030E-015  2.415024864012114E-017
           8
          11  1.662305419637771E-009  7.698638224218324E-012
          13  2.877503040209775E-017  1.332525607812942E-019
          15  6.799150677647893E-010  3.146339227339437E-012
          51  2.397535459458450E-009  1.107152139518036E-011
          56  1.931135443478351E-014  8.931784883625747E-017
          59  2.909912420315734E-013  1.344998031830853E-015
          69  4.094738762941289E-015  1.892474602323412E-017
         112  4.851070400067020E-010  2.243346749775745E-012
           8
          22  2.081639007376313E-012  9.584098259146237E-015
