# h (nm)	blurred F_rep (kT)	blurred F_att (kT)	blurred F_spheres (kT)
15.53	1.43525	-4.36161	-2.92636
15.62	1.40575	-4.34132	-2.93557
15.71	1.37669	-4.32096	-2.94426
15.8	1.34806	-4.30051	-2.95245
15.89	1.31986	-4.27998	-2.96013
15.98	1.29208	-4.25938	-2.9673
16.07	1.26472	-4.23869	-2.97397
16.16	1.23779	-4.21793	-2.98014
16.25	1.21126	-4.19708	-2.98582
16.34	1.18515	-4.17615	-2.99101
16.43	1.15944	-4.15515	-2.9957
16.52	1.13414	-4.13405	-2.99991
16.61	1.10924	-4.11288	-3.00364
16.7	1.08474	-4.09163	-3.00688
16.79	1.06064	-4.07029	-3.00965
16.88	1.03692	-4.04887	-3.01195
16.97	1.01359	-4.02736	-3.01377
17.06	0.990651	-4.00578	-3.01513
17.15	0.968089	-3.98411	-3.01602
17.24	0.945906	-3.96235	-3.01645
17.33	0.924096	-3.94052	-3.01642
17.42	0.902657	-3.9186	-3.01594
17.51	0.881586	-3.89659	-3.01501
17.6	0.860879	-3.87451	-3.01363
17.69	0.840533	-3.85234	-3.0118
17.78	0.820544	-3.83008	-3.00954
17.87	0.800908	-3.80775	-3.00684
17.96	0.781622	-3.78533	-3.00371
18.05	0.762683	-3.76283	-3.00015
18.14	0.744088	-3.74024	-2.99616
18.23	0.725832	-3.71758	-2.99175
18.32	0.707912	-3.69483	-2.98692
18.41	0.690325	-3.672	-2.98168
18.5	0.673066	-3.64909	-2.97602
18.59	0.656134	-3.6261	-2.96996
18.68	0.639523	-3.60303	-2.9635
18.77	0.623231	-3.57988	-2.95664
18.86	0.607254	-3.55664	-2.94939
18.95	0.591588	-3.53333	-2.94175
19.04	0.57623	-3.50995	-2.93372
19.13	0.561175	-3.48648	-2.9253
19.22	0.546422	-3.46294	-2.91651
19.31	0.531965	-3.43932	-2.90735
19.4	0.517802	-3.41562	-2.89782
19.49	0.503928	-3.39185	-2.88793
19.58	0.49034	-3.36801	-2.87767
19.67	0.477035	-3.34409	-2.86706
19.76	0.464009	-3.32011	-2.8561
19.85	0.451258	-3.29605	-2.84479
19.94	0.438779	-3.27192	-2.83314
20.03	0.426568	-3.24772	-2.82115
20.12	0.414622	-3.22345	-2.80883
20.21	0.402936	-3.19912	-2.79619
20.3	0.391507	-3.17472	-2.78322
20.39	0.380332	-3.15026	-2.76993
20.48	0.369407	-3.12573	-2.75633
20.57	0.358729	-3.10115	-2.74242
20.66	0.348293	-3.0765	-2.72821
20.75	0.338097	-3.05179	-2.7137
20.84	0.328136	-3.02703	-2.69889
20.93	0.318408	-3.00221	-2.6838
21.02	0.308908	-2.97734	-2.66843
21.11	0.299633	-2.95241	-2.65278
21.2	0.290579	-2.92743	-2.63685
21.29	0.281743	-2.9024	-2.62066
21.38	0.273122	-2.87733	-2.60421
21.47	0.264712	-2.85221	-2.5875
21.56	0.256509	-2.82705	-2.57054
21.65	0.24851	-2.80184	-2.55333
21.74	0.240711	-2.7766	-2.53589
21.83	0.23311	-2.75132	-2.51821
21.92	0.225702	-2.726	-2.5003
22.01	0.218484	-2.70064	-2.48216
22.1	0.211454	-2.67526	-2.4638
22.19	0.204606	-2.64984	-2.44524
22.28	0.197939	-2.62441	-2.42647
22.37	0.191448	-2.59894	-2.4075
22.46	0.185131	-2.57346	-2.38833
22.55	0.178984	-2.54796	-2.36898
22.64	0.173004	-2.52244	-2.34944
22.73	0.167188	-2.49691	-2.32973
22.82	0.161532	-2.47137	-2.30984
22.91	0.156033	-2.44582	-2.28979
23	0.150688	-2.42026	-2.26957
23.09	0.145495	-2.3947	-2.24921
23.18	0.140449	-2.36914	-2.22869
23.27	0.135548	-2.34359	-2.20804
23.36	0.130789	-2.31805	-2.18726
23.45	0.126169	-2.29252	-2.16635
23.54	0.121684	-2.26701	-2.14533
23.63	0.117332	-2.24152	-2.12419
23.72	0.11311	-2.21604	-2.10294
23.81	0.109015	-2.1906	-2.08158
23.9	0.105044	-2.16518	-2.06013
23.99	0.101194	-2.13979	-2.03859
24.08	0.0974632	-2.11443	-2.01697
24.17	0.0938478	-2.08912	-1.99528
24.26	0.0903453	-2.06386	-1.97351
24.35	0.0869531	-2.03865	-1.9517
24.44	0.0836684	-2.01349	-1.92983
24.53	0.0804888	-1.9884	-1.90791
24.62	0.0774116	-1.96336	-1.88595
24.71	0.0744343	-1.93839	-1.86396
24.8	0.0715544	-1.91349	-1.84194
24.89	0.0687695	-1.88866	-1.81989
24.98	0.0660773	-1.86391	-1.79783
25.07	0.0634753	-1.83924	-1.77576
25.16	0.0609609	-1.81466	-1.7537
25.25	0.0585316	-1.79017	-1.73164
25.34	0.0561854	-1.76578	-1.7096
25.43	0.0539199	-1.7415	-1.68758
25.52	0.0517329	-1.71732	-1.66559
25.61	0.0496224	-1.69325	-1.64363
25.7	0.0475862	-1.6693	-1.62171
25.79	0.0456224	-1.64546	-1.59983
25.88	0.0437288	-1.62174	-1.57801
25.97	0.0419035	-1.59815	-1.55624
26.06	0.0401446	-1.57468	-1.53453
26.15	0.0384498	-1.55135	-1.5129
26.24	0.0368171	-1.52816	-1.49134
26.33	0.0352447	-1.50512	-1.46987
26.42	0.0337307	-1.48222	-1.44849
26.51	0.0322735	-1.45948	-1.42721
26.6	0.0308714	-1.43689	-1.40602
26.69	0.0295227	-1.41446	-1.38494
26.78	0.0282257	-1.39219	-1.36397
26.87	0.0269788	-1.37009	-1.34311
26.96	0.0257806	-1.34815	-1.32237
27.05	0.0246295	-1.32638	-1.30175
27.14	0.0235237	-1.30479	-1.28126
27.23	0.0224614	-1.28338	-1.26091
27.32	0.0214414	-1.26215	-1.24071
27.41	0.0204622	-1.2411	-1.22064
27.5	0.0195226	-1.22025	-1.20073
27.59	0.0186211	-1.19958	-1.18096
27.68	0.0177566	-1.17911	-1.16135
27.77	0.0169278	-1.15883	-1.1419
27.86	0.0161335	-1.13875	-1.12261
27.95	0.0153726	-1.11886	-1.10349
28.04	0.0146438	-1.09918	-1.08453
28.13	0.013946	-1.07969	-1.06575
28.22	0.0132776	-1.06042	-1.04714
28.31	0.0126376	-1.04135	-1.02871
28.4	0.0120251	-1.02249	-1.01047
28.49	0.0114392	-1.00384	-0.992403
28.58	0.0108787	-0.985405	-0.974526
28.67	0.0103429	-0.96718	-0.956837
28.76	0.00983087	-0.949167	-0.939336
28.85	0.00934168	-0.931368	-0.922027
28.94	0.00887451	-0.913784	-0.904909
29.03	0.00842854	-0.896414	-0.887986
29.12	0.00800284	-0.87926	-0.871257
29.21	0.00759635	-0.862324	-0.854728
29.3	0.00720833	-0.845605	-0.838397
29.39	0.0068381	-0.829104	-0.822266
29.48	0.00648497	-0.812821	-0.806336
29.57	0.00614829	-0.796755	-0.790607
29.66	0.00582742	-0.780906	-0.775079
29.75	0.00552175	-0.765275	-0.759753
29.84	0.00523066	-0.749859	-0.744629
29.93	0.0049536	-0.73466	-0.729707
30.02	0.00468998	-0.719677	-0.714987
30.11	0.00443921	-0.704908	-0.700469
30.2	0.00420046	-0.690355	-0.686154
30.29	0.00397327	-0.676015	-0.672042
30.38	0.00375717	-0.661888	-0.658131
30.47	0.0035517	-0.647974	-0.644422
30.56	0.00335642	-0.63427	-0.630914
30.65	0.00317092	-0.620776	-0.617605
30.74	0.00299479	-0.607491	-0.604497
30.83	0.00282762	-0.594414	-0.591586
30.92	0.00266905	-0.581543	-0.578874
31.01	0.00251869	-0.568876	-0.566358
31.1	0.00237618	-0.556414	-0.554037
31.19	0.00224092	-0.544153	-0.541912
31.28	0.00211261	-0.532092	-0.529979
31.37	0.00199096	-0.52023	-0.518239
31.46	0.00187567	-0.508565	-0.506689
31.55	0.00176646	-0.497095	-0.495329
31.64	0.00166307	-0.48582	-0.484157
31.73	0.00156524	-0.474736	-0.473171
31.82	0.00147271	-0.463843	-0.462371
31.91	0.00138525	-0.453139	-0.451753
32	0.00130263	-0.442621	-0.441318
32.09	0.00122462	-0.432288	-0.431064
32.18	0.00115083	-0.422138	-0.420987
32.27	0.00108105	-0.412168	-0.411087
32.36	0.00101512	-0.402377	-0.401361
32.45	0.000952844	-0.392762	-0.391809
32.54	0.000894061	-0.383322	-0.382428
32.63	0.000838608	-0.374055	-0.373217
32.72	0.000786326	-0.364959	-0.364173
32.81	0.000737064	-0.356032	-0.355295
32.9	0.000690677	-0.347272	-0.346581
32.99	0.000647027	-0.338677	-0.33803
33.08	0.000605979	-0.330244	-0.329638
33.17	0.000567293	-0.321972	-0.321405
33.26	0.000530842	-0.313858	-0.313327
33.35	0.000496517	-0.3059	-0.305404
33.44	0.000464217	-0.298097	-0.297632
33.53	0.00043384	-0.290445	-0.290011
33.62	0.000405292	-0.282944	-0.282539
33.71	0.000378483	-0.275591	-0.275213
33.8	0.000353323	-0.268385	-0.268031
33.89	0.00032973	-0.261322	-0.260993
33.98	0.000307623	-0.254402	-0.254095
34.07	0.000286925	-0.247623	-0.247336
34.16	0.000267499	-0.240981	-0.240714
34.25	0.000249262	-0.234475	-0.234226
34.34	0.000232154	-0.228103	-0.227871
34.43	0.000216116	-0.221863	-0.221647
34.52	0.000201093	-0.215753	-0.215552
34.61	0.000187033	-0.209772	-0.209585
34.7	0.000173884	-0.203917	-0.203743
34.79	0.000161598	-0.198186	-0.198025
34.88	0.000150129	-0.192579	-0.192429
34.97	0.000139433	-0.187092	-0.186953
35.06	0.000129468	-0.181725	-0.181595
35.15	0.000120159	-0.176474	-0.176354
35.24	0.000111453	-0.171339	-0.171227
35.33	0.000103319	-0.166316	-0.166213
35.42	9.57253e-05	-0.161406	-0.16131
35.51	8.86429e-05	-0.156605	-0.156516
35.6	8.20437e-05	-0.151913	-0.151831
35.69	7.59007e-05	-0.147327	-0.147251
35.78	7.01886e-05	-0.142846	-0.142776
35.87	6.48829e-05	-0.138469	-0.138404
35.96	5.99606e-05	-0.134194	-0.134134
36.05	5.53996e-05	-0.130019	-0.129963
36.14	5.1162e-05	-0.125942	-0.125891
36.23	4.72156e-05	-0.121961	-0.121914
36.32	4.35442e-05	-0.118076	-0.118032
36.41	4.01323e-05	-0.114284	-0.114244
36.5	3.69649e-05	-0.110584	-0.110547
36.59	3.40279e-05	-0.106975	-0.106941
36.68	3.1308e-05	-0.103455	-0.103424
36.77	2.87924e-05	-0.100023	-0.0999946
36.86	2.64689e-05	-0.0966776	-0.0966512
36.95	2.43261e-05	-0.0934169	-0.0933926
37.04	2.2353e-05	-0.0902397	-0.0902174
37.13	2.05315e-05	-0.0871445	-0.087124
37.22	1.88427e-05	-0.0841295	-0.0841107
37.31	1.72787e-05	-0.0811936	-0.0811763
37.4	1.58323e-05	-0.0783353	-0.0783195
37.49	1.44962e-05	-0.0755535	-0.075539
37.58	1.32639e-05	-0.0728467	-0.0728335
37.67	1.21291e-05	-0.0702138	-0.0702017
37.76	1.10857e-05	-0.0676535	-0.0676425
37.85	1.0128e-05	-0.0651646	-0.0651544
37.94	9.25065e-06	-0.0627456	-0.0627364
38.03	8.4486e-06	-0.0603955	-0.0603871
38.12	7.71385e-06	-0.0581129	-0.0581051
38.21	7.03585e-06	-0.0558961	-0.0558891
38.3	6.41109e-06	-0.053744	-0.0537376
38.39	5.8363e-06	-0.0516555	-0.0516497
38.48	5.30833e-06	-0.0496294	-0.0496241
38.57	4.82424e-06	-0.0476645	-0.0476597
38.66	4.38122e-06	-0.0457597	-0.0457553
38.75	3.97663e-06	-0.0439137	-0.0439097
38.84	3.60797e-06	-0.0421255	-0.0421219
38.93	3.27288e-06	-0.0403939	-0.0403906
39.02	2.96915e-06	-0.0387177	-0.0387147
39.11	2.6936e-06	-0.0370957	-0.037093
39.2	2.44059e-06	-0.0355266	-0.0355241
39.29	2.2087e-06	-0.0340092	-0.034007
39.38	1.99655e-06	-0.0325424	-0.0325404
39.47	1.80287e-06	-0.0311251	-0.0311233
39.56	1.62644e-06	-0.0297564	-0.0297547
39.65	1.46611e-06	-0.028435	-0.0284335
39.74	1.3208e-06	-0.0271599	-0.0271586
39.83	1.1895e-06	-0.0259301	-0.0259289
39.92	1.07126e-06	-0.0247445	-0.0247435
40.01	9.65169e-07	-0.0236021	-0.0236011
40.1	8.70126e-07	-0.0225017	-0.0225008
40.19	7.83282e-07	-0.021442	-0.0214412
40.28	7.04095e-07	-0.0204221	-0.0204214
40.37	6.32056e-07	-0.019441	-0.0194403
40.46	5.66684e-07	-0.0184976	-0.018497
40.55	5.07526e-07	-0.017591	-0.0175904
