0.00	0.093	0.009
-1.00	0.251	0.025
-2.00	0.682	0.067
-3.00	1.843	0.181
-4.00	4.938	0.488
-5.00	12.927	1.304
-6.00	32.018	3.389
-7.00	70.989	8.343
-8.00	132.780	18.850
-9.00	205.068	38.451
-10.00	267.966	71.012
-11.00	308.535	119.561
-12.00	323.952	184.436
-13.00	317.425	262.876
-14.00	294.613	350.318
-15.00	261.934	441.068
-16.00	225.435	528.946
-17.00	189.822	608.699
-18.00	158.011	677.151
-19.00	131.274	733.352
-20.00	109.724	778.002
-21.00	92.826	812.690
-22.00	79.789	839.290
-23.00	69.801	859.586
-24.00	62.144	875.100
-25.00	56.238	887.046
-26.00	51.632	896.349
-27.00	47.984	903.708
-28.00	45.043	909.638
-29.00	42.626	914.506
-30.00	40.608	918.571
-31.00	38.899	922.009
-32.00	37.439	924.945
-33.00	36.184	927.470
-34.00	35.100	929.649
-35.00	34.161	931.536
-36.00	33.344	933.176
-37.00	32.632	934.607
-38.00	32.009	935.858
-39.00	31.463	936.955
-40.00	30.983	937.917
-41.00	30.562	938.762
-42.00	30.193	939.503
-43.00	29.871	940.150
-44.00	29.590	940.712
-45.00	29.348	941.198
-46.00	29.140	941.617
-47.00	28.962	941.974
-48.00	28.810	942.279
-49.00	28.681	942.537
-50.00	28.572	942.756
