          50
  2.558361432803619E-002
   0.00000000000000       5.637915441798801E-003
  2.558361432803619E-002  5.622782679106558E-003
  5.116722865607238E-002  5.619284025732385E-003
  7.675084298410856E-002  5.564829421993231E-003
  0.102334457312145       5.535171359198720E-003
  0.127918071640181       5.451810616541892E-003
  0.153501685968217       5.383664707535109E-003
  0.179085300296253       5.302826222336326E-003
  0.204668914624290       5.172245038212518E-003
  0.230252528952326       5.061140102295495E-003
  0.255836143280362       4.933392619930972E-003
  0.281419757608398       4.783675279587402E-003
  0.307003371936434       4.645368991636888E-003
  0.332586986264470       4.501436212603092E-003
  0.358170600592507       4.284500388190319E-003
  0.383754214920543       4.108357499865060E-003
  0.409337829248579       3.909646179567351E-003
  0.434921443576615       3.730340164173913E-003
  0.460505057904651       3.504965246660095E-003
  0.486088672232688       3.286471034772958E-003
  0.511672286560724       3.069681610932979E-003
  0.537255900888760       2.846947740925799E-003
  0.562839515216796       2.612558002415761E-003
  0.588423129544832       2.388585391246185E-003
  0.614006743872868       2.154547548560251E-003
  0.639590358200905       1.916695706765301E-003
  0.665173972528941       1.703167665893465E-003
  0.690757586856977       1.487292247450559E-003
  0.716341201185013       1.280944342526684E-003
  0.741924815513049       1.088544464758136E-003
  0.767508429841086       9.064216376559129E-004
  0.793092044169122       7.396902394023295E-004
  0.818675658497158       5.906574557561512E-004
  0.844259272825194       4.570983192643498E-004
  0.869842887153230       3.441573931615494E-004
  0.895426501481267       2.504692922553357E-004
  0.921010115809303       1.746881950400269E-004
  0.946593730137339       1.151074698558717E-004
  0.972177344465375       7.154659370503724E-005
  0.997760958793411       4.126839029036597E-005
   1.02334457312145       2.161178422177995E-005
   1.04892818744948       1.016160234793723E-005
   1.07451180177752       4.120095249973655E-006
   1.10009541610556       1.382975099443178E-006
   1.12567903043359       3.575709623161361E-007
   1.15126264476163       6.587963840507322E-008
   1.17684625908966       7.199115904075799E-009
   1.20242987341770       3.458902629922209E-010
   1.22801348774574       3.597623396157236E-012
   1.25359710207377       7.987388134325054E-016
